01.08.2021 2.0.08 Temperatur Tagesgang
01.08.2021
23:59:58

Time	Tist	Tsoll	Kuelhlluft	Kuehlwasser	Zuluft	PIDstellwert	PIDstellwert2
00:06:01	20.9899	21.0000	18.7479	9.7269	21.1425	-15.1214	-11.8395
00:06:11	20.9838	21.0000	18.7581	9.7269	21.1486	-11.7764	-9.9131
00:06:21	20.9838	21.0000	18.8213	9.7310	21.1446	-10.6225	-10.3921
00:06:31	20.9818	21.0000	18.9211	9.7330	21.1405	-13.8923	-10.6979
00:06:41	20.9859	21.0000	19.0333	9.7289	21.1425	-11.6539	-9.9029
00:06:51	20.9757	21.0000	19.1596	9.7391	21.1405	-12.7639	-11.7375
00:07:01	20.9818	21.0000	19.2493	9.7351	21.1425	-12.1453	-9.1384
00:07:11	20.9736	21.0000	19.3492	9.7371	21.1405	-12.7131	-11.7885
00:07:21	20.9797	21.0000	19.3309	9.7289	21.1425	-12.6528	-11.4419
00:07:31	20.9797	21.0000	19.2718	9.7187	21.1344	-12.0878	-11.4827
00:07:41	20.9736	21.0000	19.1230	9.7004	21.1425	-13.1800	-11.4827
00:07:51	20.9757	21.0000	18.8906	9.6800	21.1364	-13.7652	-12.0637
00:08:01	20.9777	21.0000	18.6317	9.6556	21.1344	-12.0606	-8.7715
00:08:11	20.9818	21.0000	18.3687	9.6433	21.1323	-12.6241	-13.3683
00:08:21	20.9797	21.0000	18.1751	9.6311	21.1344	-10.9468	-10.3208
00:08:31	20.9736	21.0000	18.0446	9.6189	21.1262	-10.9170	-11.1260
00:08:41	20.9736	21.0000	17.9794	9.6127	21.1323	-15.2833	-9.3525
00:08:51	20.9696	21.0000	17.9835	9.6066	21.1262	-11.9621	-9.3830
00:09:01	20.9696	21.0000	18.0263	9.5924	21.1221	-11.9054	-10.4125
00:09:11	20.9655	21.0000	18.0874	9.5903	21.1323	-10.2121	-8.9855
00:09:21	20.9716	21.0000	18.1608	9.5944	21.1303	-11.2261	-9.5767
00:09:31	20.9614	21.0000	18.2709	9.5964	21.1283	-12.3190	-9.7296
00:09:41	20.9634	21.0000	18.3524	9.5944	21.1262	-12.8301	-10.9425
00:09:51	20.9594	21.0000	18.4584	9.5903	21.1201	-11.6615	-8.9855
00:10:01	20.9492	21.0000	18.5930	9.5985	21.1160	-11.0514	-8.5778
00:10:11	20.9532	21.0000	18.7560	9.6066	21.1140	-10.9710	-9.6990
00:10:21	20.9573	21.0000	18.9375	9.6189	21.1160	-11.4770	-9.7194
00:10:31	20.9532	21.0000	19.1250	9.6331	21.1181	-11.4225	-9.7500
00:10:41	20.9471	21.0000	19.3125	9.6392	21.1099	-11.9358	-9.6888
00:10:51	20.9451	21.0000	19.4940	9.6576	21.1140	-11.3261	-9.0365
00:11:01	20.9471	21.0000	19.6611	9.6657	21.1099	-11.2626	-9.0569
00:11:11	20.9431	21.0000	19.8283	9.6780	21.1140	-14.0245	-9.9538
00:11:21	20.9410	21.0000	19.9832	9.6943	21.1079	-7.8632	-6.3864
00:11:31	20.9410	21.0000	20.1320	9.7086	21.1079	-12.2035	-9.4850
00:11:41	20.9410	21.0000	20.2686	9.7167	21.1079	-11.5919	-8.3128
00:11:51	20.9410	21.0000	20.3909	9.7289	21.1140	-11.0293	-10.3615
00:12:01	20.9410	21.0000	20.5111	9.7412	21.1079	-11.0208	-9.7296
00:12:11	20.9390	21.0000	20.6212	9.7534	21.1058	-12.6549	-10.7183
00:12:21	20.9431	21.0000	20.7089	9.7656	21.1140	-11.5215	-10.3615
00:12:31	20.9451	21.0000	20.7986	9.7758	21.1181	-12.6274	-10.3208
00:12:41	20.9512	21.0000	20.8801	9.7901	21.1120	-11.5357	-10.5246
00:12:51	20.9431	21.0000	20.9555	9.7901	21.1181	-13.2068	-10.0048
00:13:01	20.9451	21.0000	21.0024	9.8023	21.1181	-10.9516	-8.4861
00:13:11	20.9532	21.0000	21.0432	9.8023	21.1201	-10.9532	-10.9731
00:13:21	20.9573	21.0000	21.0799	9.8166	21.1262	-13.7359	-10.9221
00:13:31	20.9594	21.0000	21.0901	9.8207	21.1242	-13.2425	-10.9221
00:13:41	20.9594	21.0000	21.1023	9.8268	21.1262	-11.5984	-9.3932
00:13:51	20.9614	21.0000	21.0880	9.8309	21.1323	-11.6125	-10.9323
00:14:01	20.9614	21.0000	21.0860	9.8431	21.1364	-13.2606	-9.0161
00:14:11	20.9716	21.0000	21.0697	9.8533	21.1344	-12.2003	-11.3298
00:14:21	20.9716	21.0000	21.0411	9.8635	21.1405	-12.7499	-9.0161
00:14:31	20.9736	21.0000	21.0228	9.8716	21.1344	-13.3744	-10.9221
00:14:41	20.9696	21.0000	21.0085	9.8798	21.1425	-11.2005	-10.9221
00:14:51	20.9797	21.0000	21.0228	9.8920	21.1507	-11.7173	-9.7704
00:15:01	20.9818	21.0000	21.0574	9.9002	21.1446	-13.4183	-11.0954
00:15:11	20.9838	21.0000	21.0941	9.9022	21.1446	-11.8125	-12.6854
00:15:21	20.9838	21.0000	21.1043	9.9104	21.1507	-12.3731	-10.4329
00:15:31	20.9920	21.0000	21.1104	9.9063	21.1486	-13.5035	-10.4125
00:15:41	20.9899	21.0000	21.1247	9.9124	21.1527	-10.7450	-10.0659
00:15:51	20.9920	21.0000	21.1573	9.9185	21.1548	-12.9834	-10.4838
00:16:01	20.9981	21.0000	21.1390	9.9267	21.1568	-11.3394	-10.1984
00:16:11	21.0001	21.0000	21.1064	9.9246	21.1609	-13.6420	-12.0535
00:16:21	21.0083	21.0000	20.9555	9.9083	21.1650	-13.1398	-11.3298
00:16:31	21.0083	21.0000	20.7170	9.8941	21.1650	-13.7620	-11.4114
00:16:41	21.0062	21.0000	20.5010	9.8941	21.1650	-13.2951	-11.4317
00:16:51	21.0083	21.0000	20.2869	9.8818	21.1711	-11.0801	-10.7183
00:17:01	21.0062	21.0000	20.0994	9.8737	21.1670	-13.3393	-10.7183
00:17:11	21.0144	21.0000	20.0138	9.8900	21.1731	-12.2385	-9.6990
00:17:21	21.0144	21.0000	20.0076	9.8920	21.1751	-13.9456	-11.5235
00:17:31	21.0124	21.0000	20.0280	9.8859	21.1751	-12.3022	-9.6990
00:17:41	21.0226	21.0000	19.9893	9.8961	21.1792	-13.4325	-11.2381
00:17:51	21.0164	21.0000	19.9363	9.8920	21.1731	-10.1204	-9.8621
00:18:01	21.0124	21.0000	19.8221	9.8900	21.1751	-13.9560	-9.6480
00:18:11	21.0205	21.0000	19.7773	9.8879	21.1751	-10.0916	-11.0240
00:18:21	21.0144	21.0000	19.7386	9.8879	21.1711	-14.5543	-10.9323
00:18:31	21.0205	21.0000	19.7223	9.8900	21.1853	-13.4459	-9.8927
00:18:41	21.0144	21.0000	19.7406	9.8920	21.1833	-10.1638	-11.2585
00:18:51	21.0144	21.0000	19.7753	9.9022	21.1772	-13.4774	-9.3932
00:19:01	21.0205	21.0000	19.8201	9.9002	21.1833	-13.4978	-11.3298
00:19:11	21.0164	21.0000	19.8242	9.8981	21.1772	-9.6571	-10.9221
00:19:21	21.0226	21.0000	19.7386	9.8920	21.1690	-15.1976	-10.9119
00:19:31	21.0164	21.0000	19.6570	9.8961	21.1813	-11.9174	-10.3615
00:19:41	21.0205	21.0000	19.6122	9.8961	21.1792	-13.0188	-10.3004
00:19:51	21.0205	21.0000	19.6346	9.9022	21.1751	-13.0193	-9.9538
00:20:01	21.0226	21.0000	19.6998	9.9063	21.1772	-9.7138	-11.3298
00:20:11	21.0205	21.0000	19.7997	9.9124	21.1792	-14.7077	-11.1667
00:20:21	21.0205	21.0000	19.9016	9.9144	21.1690	-13.0821	-10.9527
00:20:31	21.0287	21.0000	20.0015	9.9185	21.1731	-11.9978	-11.3298
00:20:41	21.0287	21.0000	20.0464	9.9226	21.1731	-12.5873	-11.2687
00:20:51	21.0205	21.0000	19.9771	9.9124	21.1731	-15.3821	-11.2381
00:21:01	21.0307	21.0000	19.9180	9.9165	21.1670	-12.0983	-11.0240
00:21:11	21.0266	21.0000	19.8609	9.9104	21.1751	-12.7148	-11.3298
00:21:21	21.0287	21.0000	19.7386	9.9083	21.1772	-12.7075	-10.6571
00:21:31	21.0307	21.0000	19.6570	9.9043	21.1772	-12.2083	-12.7670
00:21:41	21.0327	21.0000	19.5388	9.8981	21.1731	-13.9089	-10.3309
00:21:51	21.0368	21.0000	19.4124	9.8900	21.1751	-12.8337	-11.2891
00:22:01	21.0307	21.0000	19.3268	9.8879	21.1670	-12.8442	-10.6163
00:22:11	21.0327	21.0000	19.3044	9.8879	21.1711	-12.3039	-10.6265
00:22:21	21.0327	21.0000	19.3309	9.8900	21.1670	-13.4458	-10.6061
00:22:31	21.0348	21.0000	19.3920	9.8920	21.1670	-12.9061	-10.6265
00:22:41	21.0327	21.0000	19.4634	9.8961	21.1670	-12.9509	-12.3389
00:22:51	21.0327	21.0000	19.4838	9.8879	21.1650	-12.9343	-10.9221
00:23:01	21.0327	21.0000	19.4328	9.8900	21.1650	-12.9635	-11.2279
00:23:11	21.0327	21.0000	19.4124	9.8879	21.1690	-12.9680	-11.2279
00:23:21	21.0389	21.0000	19.4246	9.8920	21.1690	-12.4465	-11.2075
00:23:31	21.0348	21.0000	19.5041	9.8981	21.1650	-14.6746	-11.2279
00:23:41	21.0368	21.0000	19.6101	9.9104	21.1650	-11.9118	-11.2177
00:23:51	21.0327	21.0000	19.7386	9.9226	21.1650	-13.0446	-11.2279
00:24:01	21.0327	21.0000	19.8833	9.9328	21.1650	-12.4924	-11.2177
00:24:11	21.0327	21.0000	20.0280	9.9409	21.1568	-14.1723	-11.2177
00:24:21	21.0327	21.0000	20.1687	9.9552	21.1650	-13.6541	-11.2789
00:24:31	21.0348	21.0000	20.3093	9.9634	21.1609	-13.1455	-13.2766
00:24:41	21.0409	21.0000	20.4337	9.9715	21.1548	-13.1513	-11.3502
00:24:51	21.0327	21.0000	20.5356	9.9756	21.1670	-13.7225	-10.6877
00:25:01	21.0348	21.0000	20.6396	9.9838	21.1650	-12.0763	-12.4510
00:25:11	21.0327	21.0000	20.7313	9.9797	21.1650	-12.6751	-11.5948
00:25:21	21.0368	21.0000	20.8026	9.9858	21.1609	-12.6437	-9.9029
00:25:31	21.0307	21.0000	20.8781	9.9919	21.1588	-14.3179	-11.4827
00:25:41	21.0327	21.0000	20.8638	9.9878	21.1609	-12.6710	-11.4623
00:25:51	21.0307	21.0000	20.6783	9.9756	21.1650	-12.1311	-11.4623
00:26:01	21.0307	21.0000	20.3827	9.9613	21.1690	-12.6667	-11.4419
00:26:11	21.0327	21.0000	20.0260	9.9430	21.1629	-16.5656	-12.8587
00:26:21	21.0389	21.0000	19.6509	9.9144	21.1670	-14.4237	-12.3491
00:26:31	21.0368	21.0000	19.3125	9.8981	21.1650	-11.7114	-12.3491
00:26:41	21.0409	21.0000	19.1087	9.9022	21.1751	-14.5160	-12.8995
00:26:51	21.0389	21.0000	18.9721	9.8818	21.1751	-14.0132	-12.9097
00:27:01	21.0348	21.0000	18.7601	9.8533	21.1792	-12.9015	-10.4227
00:27:11	21.0409	21.0000	18.5603	9.8492	21.1711	-13.4404	-10.4635
00:27:21	21.0368	21.0000	18.4482	9.8349	21.1751	-11.2355	-11.5133
00:27:31	21.0327	21.0000	18.3973	9.8248	21.1751	-13.4548	-11.1260
00:27:41	21.0266	21.0000	18.3565	9.8207	21.1751	-13.4600	-11.1260
00:27:51	21.0327	21.0000	18.2872	9.8105	21.1751	-13.4306	-11.0954
00:28:01	21.0287	21.0000	18.1690	9.7901	21.1772	-12.8713	-11.7069
00:28:11	21.0287	21.0000	18.0731	9.7799	21.1670	-12.8738	-11.7375
00:28:21	21.0226	21.0000	18.0650	9.7799	21.1650	-11.7628	-11.7375
00:28:31	21.0287	21.0000	18.1323	9.7819	21.1650	-13.3715	-10.6367
00:28:41	21.0226	21.0000	18.2566	9.7758	21.1731	-15.6038	-11.7375
00:28:51	21.0205	21.0000	18.3076	9.7575	21.1670	-8.9273	-9.8417
00:29:01	21.0205	21.0000	18.3524	9.7575	21.1650	-14.4414	-12.1860
00:29:11	21.0185	21.0000	18.3728	9.7473	21.1650	-11.6371	-9.3932
00:29:21	21.0103	21.0000	18.4136	9.7391	21.1629	-13.2834	-11.6152
00:29:31	21.0124	21.0000	18.4849	9.7391	21.1568	-12.1121	-9.4034
00:29:41	21.0022	21.0000	18.5848	9.7289	21.1548	-13.7713	-11.4929
00:29:51	21.0001	21.0000	18.6643	9.7208	21.1568	-12.0935	-12.1962
00:30:01	20.9981	21.0000	18.7214	9.7147	21.1568	-12.0539	-11.4317
00:30:11	21.0022	21.0000	18.7601	9.7106	21.1548	-14.7958	-11.1565
00:30:21	20.9981	21.0000	18.8478	9.7106	21.1466	-11.4769	-11.3298
00:30:31	20.9940	21.0000	18.9008	9.7106	21.1486	-12.5106	-9.6175
00:30:41	20.9940	21.0000	18.9640	9.7086	21.1425	-12.4912	-11.2891
00:30:51	20.9920	21.0000	18.9905	9.7065	21.1446	-10.8170	-11.2891
00:31:01	20.9920	21.0000	18.9211	9.6882	21.1385	-15.2052	-13.0524
00:31:11	20.9920	21.0000	18.8213	9.6759	21.1405	-10.7560	-10.4635
00:31:21	20.9899	21.0000	18.7193	9.6678	21.1344	-13.5134	-10.6163
00:31:31	20.9940	21.0000	18.6745	9.6637	21.1385	-11.8243	-10.6571
00:31:41	20.9920	21.0000	18.6460	9.6617	21.1385	-13.4708	-10.6061
00:31:51	20.9940	21.0000	18.6174	9.6596	21.1344	-13.4690	-10.6163
00:32:01	20.9879	21.0000	18.6215	9.6576	21.1323	-12.3604	-11.5643
00:32:11	20.9899	21.0000	18.6480	9.6596	21.1283	-12.8996	-10.4125
00:32:21	20.9899	21.0000	18.7193	9.6596	21.1201	-12.2821	-9.0161
00:32:31	20.9899	21.0000	18.8376	9.6698	21.1262	-11.7122	-12.0229
00:32:41	20.9838	21.0000	18.9884	9.6739	21.1242	-12.2304	-10.9221
00:32:51	20.9777	21.0000	19.1454	9.6800	21.1262	-11.6469	-10.9119
00:33:01	20.9777	21.0000	19.3146	9.6882	21.1221	-13.2855	-12.0433
00:33:11	20.9818	21.0000	19.4776	9.6902	21.1262	-11.5631	-8.4759
00:33:21	20.9757	21.0000	19.6346	9.7004	21.1221	-11.5614	-10.6367
00:33:31	20.9818	21.0000	19.7671	9.7065	21.1221	-13.7611	-12.3491
00:33:41	20.9818	21.0000	19.8833	9.7086	21.1221	-12.6031	-8.7307
00:33:51	20.9757	21.0000	19.9852	9.7187	21.1242	-12.5848	-10.1373
00:34:01	20.9736	21.0000	20.0851	9.7208	21.1140	-12.0314	-11.5439
00:34:11	20.9716	21.0000	20.1646	9.7330	21.1221	-10.3121	-10.4227
00:34:21	20.9655	21.0000	20.2319	9.7412	21.1201	-14.6920	-9.6684
00:34:31	20.9736	21.0000	20.3134	9.7493	21.1283	-12.4415	-9.8825
00:34:41	20.9675	21.0000	20.3909	9.7514	21.1201	-12.9894	-9.1690
00:34:51	20.9716	21.0000	20.4337	9.7575	21.1221	-11.8765	-12.9606
00:35:01	20.9818	21.0000	20.4296	9.7636	21.1242	-11.8774	-10.3208
00:35:11	20.9736	21.0000	20.4072	9.7697	21.1283	-14.6961	-12.0433
00:35:21	20.9818	21.0000	20.3929	9.7779	21.1303	-10.8315	-11.3706
00:35:31	20.9716	21.0000	20.3909	9.7819	21.1262	-12.4773	-10.2698
00:35:41	20.9818	21.0000	20.4194	9.7901	21.1303	-12.9946	-8.0172
00:35:51	20.9716	21.0000	20.4704	9.8003	21.1323	-11.9129	-11.0750
00:36:01	20.9716	21.0000	20.5356	9.8105	21.1323	-11.8239	-9.6990
00:36:11	20.9736	21.0000	20.6090	9.8207	21.1303	-11.8131	-11.0139
00:36:21	20.9716	21.0000	20.6926	9.8349	21.1344	-13.4883	-10.7183
00:36:31	20.9736	21.0000	20.7456	9.8431	21.1344	-12.3438	-9.9742
00:36:41	20.9736	21.0000	20.7986	9.8513	21.1425	-12.9152	-11.3196
00:36:51	20.9716	21.0000	20.8393	9.8574	21.1405	-11.7865	-10.5552
00:37:01	20.9757	21.0000	20.8618	9.8655	21.1323	-13.9876	-10.5348
00:37:11	20.9797	21.0000	20.7986	9.8696	21.1364	-12.9274	-11.7375
00:37:21	20.9818	21.0000	20.6946	9.8716	21.1425	-10.7309	-10.0557
00:37:31	20.9818	21.0000	20.6355	9.8757	21.1486	-14.0726	-13.0524
00:37:41	20.9818	21.0000	20.6131	9.8818	21.1425	-12.9385	-9.4034
00:37:51	20.9859	21.0000	20.6090	9.8818	21.1446	-12.4162	-11.0750
00:38:01	20.9899	21.0000	20.5764	9.8859	21.1548	-12.9957	-11.1056
00:38:11	20.9940	21.0000	20.5662	9.8920	21.1527	-13.5954	-12.2879
00:38:21	20.9920	21.0000	20.4785	9.8778	21.1548	-13.0616	-11.2891
00:38:31	20.9920	21.0000	20.3705	9.8818	21.1629	-10.8588	-10.5144
00:38:41	20.9920	21.0000	20.2910	9.8778	21.1588	-13.6131	-10.5144
00:38:51	20.9920	21.0000	20.2237	9.8818	21.1568	-14.1436	-10.5246
00:39:01	20.9899	21.0000	20.1218	9.8818	21.1609	-11.4026	-11.0852
00:39:11	20.9920	21.0000	19.9628	9.8757	21.1629	-13.6249	-12.9606
00:39:21	21.0022	21.0000	19.7549	9.8696	21.1609	-13.0931	-10.4533
00:39:31	20.9940	21.0000	19.5938	9.8696	21.1568	-13.6755	-10.8100
00:39:41	21.0022	21.0000	19.4940	9.8655	21.1629	-12.0257	-11.3808
00:39:51	20.9981	21.0000	19.4613	9.8676	21.1629	-11.4990	-11.0954
00:40:01	21.0022	21.0000	19.4675	9.8635	21.1609	-13.1655	-10.6571
00:40:11	21.0062	21.0000	19.4491	9.8655	21.1629	-13.1779	-10.1577
00:40:21	21.0001	21.0000	19.4736	9.8757	21.1650	-12.6375	-10.3004
00:40:31	21.0001	21.0000	19.5470	9.8818	21.1690	-13.1727	-10.9629
00:40:41	21.0022	21.0000	19.6285	9.8778	21.1650	-12.0817	-10.9221
00:40:51	21.0083	21.0000	19.6305	9.8798	21.1670	-13.7585	-10.9221
00:41:01	21.0001	21.0000	19.5327	9.8778	21.1650	-12.1148	-10.8813
00:41:11	21.0001	21.0000	19.4410	9.8757	21.1650	-11.5628	-10.3106
00:41:21	21.0103	21.0000	19.4308	9.8818	21.1690	-15.4481	-11.2381
00:41:31	21.0042	21.0000	19.4573	9.8778	21.1711	-11.6261	-11.4725
00:41:41	21.0103	21.0000	19.4369	9.8696	21.1629	-13.8339	-11.2992
00:41:51	21.0124	21.0000	19.4328	9.8676	21.1650	-14.9696	-11.1871
00:42:01	21.0144	21.0000	19.3574	9.8574	21.1609	-11.6935	-11.1769
00:42:11	21.0022	21.0000	19.2310	9.8492	21.1650	-12.8213	-11.1056
00:42:21	21.0185	21.0000	19.0842	9.8309	21.1650	-13.3744	-11.4725
00:42:31	21.0205	21.0000	18.9273	9.8207	21.1609	-15.0627	-11.8089
00:42:41	21.0124	21.0000	18.8070	9.8125	21.1650	-11.7797	-10.1679
00:42:51	21.0185	21.0000	18.6643	9.8064	21.1588	-11.2180	-10.3004
00:43:01	21.0042	21.0000	18.5807	9.8003	21.1588	-12.8357	-9.9844
00:43:11	21.0062	21.0000	18.5624	9.7983	21.1548	-12.8219	-11.2075
00:43:21	21.0062	21.0000	18.5828	9.7942	21.1507	-12.8173	-10.4736
00:43:31	21.0062	21.0000	18.6174	9.7881	21.1548	-11.1740	-11.3298
00:43:41	21.0062	21.0000	18.6541	9.7840	21.1507	-14.4312	-9.6073
00:43:51	21.0022	21.0000	18.6990	9.7758	21.1527	-11.1348	-11.3196
00:44:01	21.0083	21.0000	18.7112	9.7738	21.1507	-11.6602	-10.7387
00:44:11	21.0022	21.0000	18.7193	9.7738	21.1486	-12.7507	-10.8202
00:44:21	21.0083	21.0000	18.7866	9.7819	21.1466	-12.7057	-9.8621
00:44:31	21.0022	21.0000	18.9130	9.7819	21.1446	-12.7278	-11.3910
00:44:41	20.9940	21.0000	19.0047	9.7860	21.1486	-12.1439	-9.7296
00:44:51	20.9920	21.0000	19.1148	9.7901	21.1466	-10.4367	-10.1067
00:45:01	20.9940	21.0000	19.2453	9.7901	21.1446	-12.0609	-11.3298
00:45:11	20.9920	21.0000	19.3696	9.7901	21.1405	-14.8099	-10.6775
00:45:21	20.9940	21.0000	19.4736	9.7901	21.1385	-10.9231	-10.7183
00:45:31	20.9920	21.0000	19.5877	9.7921	21.1405	-12.0358	-10.5960
00:45:41	20.9879	21.0000	19.6754	9.7983	21.1446	-11.9516	-8.8021
00:45:51	20.9879	21.0000	19.7651	9.7983	21.1364	-12.5112	-13.1645
00:46:01	20.9920	21.0000	19.8364	9.8064	21.1364	-13.6378	-10.6061
00:46:11	20.9920	21.0000	19.8833	9.8105	21.1364	-10.8532	-10.0456
00:46:21	20.9879	21.0000	19.9567	9.8105	21.1364	-15.2634	-10.0252
00:46:31	20.9940	21.0000	20.0484	9.8248	21.1385	-11.4178	-10.5246
00:46:41	20.9879	21.0000	20.1463	9.8329	21.1364	-11.9296	-10.5246
00:46:51	20.9838	21.0000	20.2482	9.8472	21.1364	-12.4617	-10.5552
00:47:01	20.9920	21.0000	20.3685	9.8614	21.1344	-14.1315	-10.9221
00:47:11	20.9899	21.0000	20.4704	9.8716	21.1283	-9.6795	-10.2596
00:47:21	20.9838	21.0000	20.5723	9.8879	21.1405	-14.1041	-10.6979
00:47:31	20.9859	21.0000	20.6661	9.8961	21.1425	-11.8561	-10.0048
00:47:41	20.9879	21.0000	20.7456	9.9124	21.1385	-12.9622	-10.5144
00:47:51	20.9818	21.0000	20.8434	9.9226	21.1344	-11.8391	-10.2902
00:48:01	20.9899	21.0000	20.9127	9.9328	21.1364	-10.7091	-10.2596
00:48:11	20.9879	21.0000	20.9902	9.9409	21.1344	-14.6007	-11.2279
00:48:21	20.9879	21.0000	21.0432	9.9471	21.1446	-11.8483	-11.1158
00:48:31	20.9838	21.0000	21.0330	9.9532	21.1507	-11.8420	-10.5042
00:48:41	20.9859	21.0000	21.0228	9.9634	21.1527	-13.4870	-10.3309
00:48:51	20.9981	21.0000	21.0269	9.9674	21.1425	-11.8637	-10.4227
00:49:01	21.0001	21.0000	21.0432	9.9756	21.1507	-13.5660	-11.6356
00:49:11	21.0022	21.0000	21.0432	9.9736	21.1548	-15.2914	-13.7251
00:49:21	21.0083	21.0000	20.9698	9.9715	21.1527	-10.9186	-10.9221
00:49:31	21.0022	21.0000	20.8373	9.9654	21.1486	-13.7270	-11.8700
00:49:41	21.0083	21.0000	20.7150	9.9573	21.1588	-13.1909	-10.7183
00:49:51	21.0062	21.0000	20.6355	9.9491	21.1609	-13.7967	-12.8893
00:50:01	21.0144	21.0000	20.4581	9.9409	21.1609	-13.8132	-10.8508
00:50:11	21.0062	21.0000	20.2380	9.9206	21.1548	-13.8647	-11.3400
00:50:21	21.0103	21.0000	20.0199	9.9206	21.1609	-12.2197	-11.1158
00:50:31	21.0083	21.0000	19.8364	9.9022	21.1650	-12.7948	-11.5744
00:50:41	21.0103	21.0000	19.6611	9.9002	21.1629	-12.8234	-11.5439
00:50:51	21.0164	21.0000	19.5001	9.8920	21.1670	-12.8061	-9.7194
00:51:01	21.0144	21.0000	19.4063	9.8920	21.1711	-11.1743	-11.5846
00:51:11	21.0164	21.0000	19.3248	9.8941	21.1690	-14.4775	-9.7500
00:51:21	21.0124	21.0000	19.2983	9.8900	21.1751	-12.2826	-11.0240
00:51:31	21.0124	21.0000	19.3186	9.8900	21.1650	-12.8211	-11.0546
00:51:41	21.0103	21.0000	19.3655	9.8961	21.1751	-15.0479	-10.3717
00:51:51	21.0103	21.0000	19.4063	9.8900	21.1670	-10.1104	-11.8700
00:52:01	21.0083	21.0000	19.4124	9.8981	21.1711	-13.3731	-11.0037
00:52:11	21.0144	21.0000	19.4145	9.8859	21.1670	-12.8566	-10.9731
00:52:21	21.0185	21.0000	19.3553	9.8839	21.1751	-14.5050	-10.9731
00:52:31	21.0205	21.0000	19.3064	9.8655	21.1690	-11.2743	-11.7681
00:52:41	21.0144	21.0000	19.1698	9.8431	21.1731	-14.0318	-10.4329
00:52:51	21.0164	21.0000	19.0598	9.8431	21.1670	-11.8508	-13.0116
00:53:01	21.0164	21.0000	18.9436	9.8370	21.1650	-13.4887	-10.7387
00:53:11	21.0185	21.0000	18.8804	9.8329	21.1670	-12.4179	-9.9131
00:53:21	21.0185	21.0000	18.7805	9.8186	21.1629	-13.5400	-9.9029
